TAESDHPI,AESDHPI,TAESEHPI,AESEHPI,TMATHHPI,MATHHPI,TBITCNTHPI,BITCNTHPI,TCRCHPI,CRCHPI,TDIJKHPI,DIJKHPI,TFFTHPI,FFTHPI,TGSMDHPI,GSMDHPI,TMXMHPI,MXMHPI,TQSORTHPI,QSORTHPI,TSHAHPI,SHAHPI,TSSEARCHHPI,SSEARCHHPI,TSUSANCHPI,SUSANCHPI,TSUSANEHPI,SUSANEHPI,TSUSANSHPI,SUSANSHPI
11256303672,0.56723,10622913420,0.53297,33243440172,0.4604,19995441561,0.47691,15985147983,0.3036,21291902808,0.59196,20992166031,0.48174,3627958935,0.62351,13935790950,0.57598,10367024163,0.59863,3856103814,0.71445,2161081035,0.58662,497585685,0.59131,966086316,0.62746,9217874451,0.71998
11258931417,0.56726,10630362789,0.53273,33243676143,0.4605,19995799275,0.47697,15987000681,0.30363,21297558597,0.59187,20992807812,0.4818,3628201920,0.62356,13937198760,0.57601,10368863835,0.59859,3856282671,0.71449,2161205784,0.58667,497623761,0.59136,966121386,0.62752,9218141484,0.72008
11261804652,0.56723,10631148357,0.53277,33248150073,0.46054,19997198067,0.477,15990464094,0.3036,21299687346,0.59197,20994055803,0.48189,3629134782,0.62345,13949363541,0.57562,10369684473,0.59864,3857163930,0.71446,2161296465,0.58672,497655324,0.59136,966323790,0.6275,9220785261,0.71998
11262419880,0.56727,10631934927,0.53284,33250386537,0.4606,19997423517,0.47706,15996203550,0.30355,21300981429,0.59203,20994470631,0.48197,3629449410,0.62355,13951848501,0.57563,10371273144,0.59862,3857672445,0.71445,2161635141,0.5867,497665344,0.59152,966414471,0.62763,9223743165,0.71985
11267025573,0.56712,10635281607,0.53273,33252474705,0.46064,20000349858,0.47708,15997955046,0.30357,21306641727,0.59192,21000450066,0.48195,3630281070,0.62357,13953986769,0.57567,10374482049,0.59851,3858917430,0.71433,2161783938,0.58678,497718450,0.59153,967205550,0.62719,9224810295,0.71987
11268692400,0.56713,10636782603,0.53274,33252722700,0.4607,20004921984,0.47702,16002153927,0.30351,21307074591,0.59199,21002763183,0.48197,3630525057,0.62358,13954435665,0.57575,10374758100,0.59858,3859589271,0.71434,2162005881,0.58683,497734482,0.59163,967215069,0.6273,9227910483,0.71972
11272503006,0.56704,10637787609,0.53278,33257026791,0.46072,20008166961,0.47701,16004022657,0.30352,21308147232,0.59206,21005127402,0.48201,3630699405,0.62365,13956693672,0.57576,10383517584,0.59813,3860442474,0.71424,2162451771,0.5868,497749512,0.59171,967631400,0.6272,9228643446,0.71975
11272879257,0.56711,10638045624,0.53283,33263469150,0.46072,20010254127,0.47705,16004931471,0.30354,21312011445,0.59204,21010359846,0.48195,3632521041,0.62347,13957198680,0.5758,10385200944,0.59809,3860751090,0.71433,2162547963,0.58685,497764542,0.59181,967681500,0.62724,9230107368,0.71984
11275832652,0.56705,10638690411,0.53284,33266717133,0.46074,20011520655,0.47711,16006589781,0.30358,21312957333,0.59217,21021636354,0.4818,3633402801,0.62344,13959953178,0.57581,10385280102,0.59813,3860855298,0.71444,2162843553,0.58689,497848209,0.59184,968097831,0.62705,9230778207,0.7199
11278240458,0.56699,10639065660,0.53295,33276426012,0.46069,20017376343,0.47703,16013089755,0.30355,21317661723,0.59212,21022396371,0.48187,3633630756,0.62348,13961090448,0.57581,10387785102,0.59805,3862033650,0.71435,2162941749,0.58695,498080673,0.59167,968318772,0.62702,9231488625,0.71995
11279407287,0.56702,10639475979,0.53302,33284954034,0.46064,20018523633,0.47704,16015060689,0.30356,21319095585,0.59218,21022668414,0.48194,3633678852,0.62366,13962985230,0.57586,10393092195,0.59781,3862684449,0.71438,2163646155,0.58683,498082176,0.59176,968917467,0.62674,9233776191,0.7199
11279994960,0.56708,10642436889,0.53294,33291209019,0.46063,20021062200,0.47704,16015795155,0.30358,21320584557,0.59228,21024322716,0.48199,3634728447,0.62362,13964631516,0.57588,10395519039,0.59771,3863189457,0.71444,2164029921,0.58682,498094701,0.59187,969095823,0.62673,9234673482,0.71993
11282438337,0.56704,10643193399,0.53301,33296783646,0.4606,20022620310,0.47707,16016789139,0.30359,21324112098,0.59237,21024674919,0.48206,3635296080,0.62365,13965642033,0.576,10395666333,0.59777,3863541159,0.71448,2164102566,0.58683,498212937,0.59183,969099831,0.62679,9235776183,0.71997
11288519976,0.56685,10643452917,0.5331,33296884848,0.46066,20023816197,0.47716,16019811171,0.30363,21327473808,0.59239,21030605256,0.482,3636309603,0.62361,13966181109,0.57609,10395847695,0.59783,3864389853,0.7145,2164146153,0.58694,498229470,0.59192,969159951,0.62682,9236351331,0.72003
11289099132,0.56689,10644491991,0.53312,33303370794,0.46063,20025765087,0.47719,16022601240,0.30366,21332690220,0.59236,21032721480,0.48203,3636806595,0.62366,13972705131,0.5759,10396767531,0.59783,3864939951,0.71452,2164454268,0.587,498308127,0.59197,969516663,0.62663,9236502132,0.72015
11289728388,0.56696,10646606211,0.53311,33307335207,0.46064,20025856269,0.47724,16022895327,0.30369,21333963762,0.59242,21042324648,0.48187,3637191363,0.62368,13973365449,0.57597,10398045582,0.59783,3865629327,0.71449,2164599057,0.58711,498330171,0.59198,969520671,0.62671,9242038182,0.7198
11290998924,0.56698,10647952398,0.53312,33320026038,0.46054,20027414880,0.47729,16024141314,0.30376,21335570970,0.59246,21043258011,0.48195,3637590159,0.62373,13976028264,0.57596,10398112215,0.5979,3866100768,0.71455,2164809978,0.58712,498699408,0.59173,969537705,0.62676,9242301207,0.71991
11295071553,0.56688,10649342172,0.53312,33323590653,0.46055,20028031110,0.47737,16026076677,0.30376,21342907614,0.59239,21046065615,0.48198,3637873725,0.62376,13978069338,0.57597,10403884236,0.59764,3867798156,0.71437,2165162682,0.58708,498889287,0.59163,969615360,0.62678,9251022114,0.71934
11302913706,0.56658,10652931837,0.53298,33335227881,0.4605,20030367774,0.47736,16031877255,0.30366,21344010816,0.59252,21050676318,0.48193,3638347671,0.6238,13979261217,0.57603,10405056075,0.59764,3867899859,0.71446,2165617590,0.58708,498941892,0.59165,969686001,0.62685,9254138835,0.7193
11308133625,0.56639,10656825609,0.53287,33369192174,0.46013,20031138813,0.47739,16033698891,0.3037,21344179653,0.59257,21055598643,0.48193,3638657289,0.62384,13979293782,0.57617,10405343148,0.59765,3868146351,0.7146,2165888631,0.58708,498976962,0.59169,969810750,0.62682,9259417371,0.71902
11311302450,0.56633,10661466873,0.53273,33374895057,0.46012,20032932393,0.47744,16038661296,0.30366,21346141068,0.59265,21059439810,0.48191,3639318609,0.62387,13985376924,0.57601,10405978416,0.59769,3868222503,0.71471,2166587025,0.58699,499054617,0.59174,970289205,0.62658,9260552637,0.71905
11312816472,0.56635,10662868170,0.53275,33378031818,0.46017,20042345682,0.47727,16042499958,0.30361,21346213212,0.59272,21061661745,0.48192,3639844158,0.6239,13998884886,0.57553,10407887226,0.59764,3868380318,0.71475,2166888126,0.58703,499134777,0.59174,970383393,0.62669,9260694921,0.71917
11313145128,0.56643,10663516464,0.53281,33381530301,0.4602,20042658807,0.47735,16047629196,0.30356,21351837939,0.59266,21066493389,0.48187,3640076622,0.62395,14000346303,0.57557,10409083614,0.59763,3868699956,0.71478,2166899649,0.58714,499161330,0.59178,970408443,0.62675,9262076178,0.71921
11313582501,0.56649,10663633698,0.53288,33382079397,0.46027,20047252977,0.47727,16047635208,0.30359,21355199148,0.59267,21075057984,0.48173,3640252473,0.62402,14003047194,0.57556,10410010464,0.59762,3869223000,0.71479,2167077003,0.58718,499179366,0.59179,970421970,0.62692,9263270562,0.71932
11314073481,0.56653,10664335098,0.53295,33391239681,0.46028,20047965900,0.47734,16050472872,0.30363,21357518778,0.59267,21077408676,0.48176,3642799056,0.62366,14005568727,0.57554,10410675291,0.59763,3869614782,0.71482,2167514376,0.58715,499298604,0.59178,970795215,0.62677,9264408834,0.71933
11322923145,0.5662,10666245411,0.53293,33396407997,0.46028,20049484932,0.47735,16053092601,0.30361,21358257753,0.59274,21081453249,0.48179,3642808575,0.62378,14008981539,0.57547,10411249437,0.59767,3869675403,0.71492,2167946238,0.58711,499318644,0.59185,970945515,0.62678,9268824648,0.71904
11326247280,0.56614,10668890190,0.53291,33399424518,0.46035,20055874185,0.47728,16057162725,0.30359,21358871478,0.5928,21086496816,0.48174,3644034021,0.62365,14012692446,0.57536,10412940813,0.59764,3870320691,0.71501,2169484308,0.58682,499346700,0.5919,971234091,0.62671,9274970916,0.71868
11327828436,0.56612,10669219848,0.53299,33419338266,0.46012,20065616631,0.47712,16058666226,0.30362,21360232695,0.59286,21088739793,0.48174,3644276004,0.62372,14016994032,0.57529,10413850128,0.59772,3871567680,0.71495,2169945729,0.58678,499432371,0.59184,971280183,0.62676,9276550569,0.71869
11327831943,0.56623,10670720343,0.53299,33425245056,0.46008,20066674743,0.47717,16062652683,0.30356,21373328835,0.59256,21088842999,0.48181,3644468889,0.62383,14017360764,0.57539,10414108644,0.59778,3872120283,0.71494,2170067973,0.58684,499566639,0.59181,971421465,0.6268,9276780528,0.71879
11329434642,0.56629,10671537975,0.53301,33432438915,0.46006,20069229342,0.47716,16064825019,0.30364,21375506682,0.59257,21092576952,0.4818,3645000450,0.62386,14020234500,0.57536,10414380687,0.59786,3872195934,0.71503,2170121580,0.58687,499583673,0.59195,971696013,0.62671,9280178310,0.71862
11330412594,0.56631,10671843585,0.53313,33441136275,0.46007,20079765372,0.47702,16067023407,0.30364,21380631411,0.59249,21093258312,0.48185,3645598644,0.62384,14026058625,0.57527,10415841102,0.59783,3872378298,0.71517,2170187211,0.58694,499738983,0.59187,971795211,0.62669,9281789025,0.7186
11331241248,0.56637,10675153692,0.53306,33441808617,0.46016,20082155643,0.477,16069748346,0.30362,21384266667,0.59251,21093645585,0.48197,3646352649,0.62379,14034238452,0.57506,10416159237,0.59788,3872938416,0.71513,2170315467,0.58703,499753512,0.59196,971929980,0.62671,9282014976,0.71869
11332335933,0.5664,10675247379,0.53313,33441883266,0.46025,20083157643,0.47707,16076323971,0.30352,21387989598,0.5925,21098658591,0.48195,3646734912,0.62381,14034649272,0.57514,10418196303,0.5978,3873111762,0.71521,2170537911,0.58714,500251005,0.59145,971985090,0.62675,9282301047,0.71879
11333306370,0.56646,10679317002,0.53306,33443085666,0.46029,20085118557,0.47706,16077549417,0.30356,21388247112,0.59258,21107720178,0.48183,3647223888,0.62377,14043366171,0.57495,10418336082,0.59787,3873227493,0.71533,2171105043,0.58707,500478960,0.59129,971995611,0.62679,9282331107,0.71896
11338634505,0.56629,10683840531,0.53294,33443467929,0.46038,20085905127,0.4771,16088060898,0.30344,21389307228,0.59264,21111817356,0.48182,3649154742,0.62356,14044890213,0.57499,10418558025,0.59794,3873670377,0.71536,2171329992,0.58718,500479461,0.59143,972506130,0.62664,9283716873,0.71893
11339686605,0.56632,10684159167,0.53301,33451008981,0.4604,20088807420,0.47711,16090453674,0.30348,21390713034,0.59267,21113173062,0.48182,3649471875,0.62366,14045503437,0.5751,10418622153,0.59801,3874878789,0.71529,2172495318,0.58698,500522547,0.59147,972648915,0.62668,9284115168,0.71905
11339965662,0.56641,10685027901,0.53306,33455548542,0.46044,20089888077,0.47714,16091641545,0.30352,21398566710,0.59256,21115152513,0.48192,3649564059,0.62369,14055774438,0.57475,10418733375,0.59807,3877840200,0.71484,2172545919,0.58706,500539080,0.59153,972932481,0.62658,9285469872,0.71911
11340121974,0.56646,10686373587,0.5331,33461519961,0.46047,20090521341,0.47717,16094859468,0.30351,21399724020,0.59266,21115983672,0.48203,3650119167,0.62376,14056819524,0.5748,10420713828,0.59801,3878478474,0.71483,2172749826,0.58707,500596194,0.59159,973147410,0.62656,9288486894,0.71897
11346243192,0.56625,10687205748,0.53314,33463272960,0.46049,20092336965,0.47722,16096508259,0.30353,21402805671,0.59265,21118336869,0.48202,3651194814,0.62366,14057425734,0.5749,10421534466,0.59803,3878501019,0.71497,2173602528,0.58692,500763528,0.59148,973340295,0.6265,9292959321,0.71876
11348644986,0.56622,10688060454,0.53317,33467221842,0.46053,20093974233,0.47726,16103897007,0.30341,21403791138,0.59277,21121792266,0.48203,3652148718,0.62364,14060878125,0.57488,10423549488,0.59799,3880012536,0.7148,2173634592,0.58701,500944389,0.59135,973363341,0.62654,9293998896,0.71889
11354089854,0.56602,10690176678,0.53315,33472759395,0.46051,20094830943,0.4773,16106998698,0.30343,21404698950,0.59282,21125057784,0.48202,3652239900,0.62376,14063275911,0.57489,10424280447,0.59801,3880194900,0.7149,2173671666,0.58715,501005511,0.5914,973392900,0.62659,9295698288,0.71886
11355653976,0.56601,10693002318,0.5331,33478518891,0.46049,20097074421,0.47734,16118452059,0.30329,21404846745,0.59291,21128114385,0.48202,3652918755,0.62372,14067834009,0.5748,10424717319,0.59809,3880375260,0.71496,2174139600,0.58711,501149298,0.59132,973434483,0.62665,9298592064,0.71878
11356298763,0.56605,10696415130,0.53301,33484874076,0.4605,20097803877,0.47737,16119168489,0.30334,21405569187,0.59296,21132707052,0.48201,3652976370,0.62382,14068138116,0.57491,10426188756,0.59807,3880980468,0.71502,2174217756,0.58725,501182865,0.59136,973555725,0.62749,9305191236,0.71835
11359390935,0.56608,10696761321,0.5331,33484910649,0.46057,20101093443,0.47736,16119235122,0.30337,21406672389,0.59305,21133304244,0.48207,3653023464,0.62392,14072108541,0.57481,10426313505,0.59812,3880985979,0.71519,2174386593,0.58727,501184368,0.59164,973714041,0.62747,9305948247,0.71843
11360714577,0.5661,10697320938,0.53315,33485576478,0.46065,20101259274,0.47742,16119527706,0.3034,21408502041,0.59311,21136299222,0.48206,3654619149,0.6237,14074615545,0.57481,10433734317,0.59778,3881232972,0.71524,2174527875,0.58733,501199899,0.59171,973856325,0.62744,9307707258,0.71839
11367690000,0.56585,10697683161,0.5332,33490756317,0.46064,20101291839,0.47749,16121014173,0.30342,21412780080,0.59314,21137545209,0.48213,3654990390,0.62376,14074834482,0.57491,10435981803,0.59771,3881277060,0.7154,2174692203,0.58735,501427854,0.59161,973861335,0.62754,9308417676,0.71843
11369770653,0.56584,10700162109,0.53318,33493618029,0.46068,20105256252,0.47747,16121064774,0.30347,21414281076,0.59319,21145658403,0.48202,3655766940,0.62371,14076200208,0.57494,10436609055,0.59774,3881570646,0.71549,2174860539,0.58741,501840678,0.59118,974020653,0.62759,9314479776,0.71808
11370160431,0.56589,10700223231,0.53325,33502992240,0.46063,20106529794,0.47754,16121157960,0.30353,21414772056,0.59331,21149907384,0.48202,3656077560,0.62375,14078438676,0.57492,10436906148,0.59778,3881664834,0.71556,2175314445,0.58741,501860217,0.59119,974687985,0.62722,9316480269,0.71806
11370406923,0.56603,10701332445,0.53329,33504614478,0.46072,20108437602,0.47755,16122168477,0.30356,21415266042,0.59337,21155520588,0.48194,3656941785,0.62372,14083580439,0.57489,10438300932,0.59775,3884066127,0.71521,2175490296,0.58752,501913323,0.59116,975151911,0.62696,9318252807,0.7181
11374398891,0.5659,10702282341,0.53335,33508440114,0.46075,20108838903,0.47761,16125257643,0.30353,21420841170,0.59328,21157802643,0.48202,3657041985,0.62384,14084165106,0.57493,10439644113,0.59771,3886375236,0.71493,2175786387,0.58755,501985968,0.59113,975177963,0.62697,9318514830,0.71816
11379538650,0.56572,10702956186,0.53338,33509533296,0.4608,20118928041,0.47742,16129485081,0.3035,21424078131,0.59335,21159388308,0.48208,3657256413,0.62388,14087024814,0.57486,10443767844,0.59755,3886493973,0.715,2177379066,0.58721,501997992,0.5912,975479565,0.62683,9319423644,0.7182
11380604778,0.56577,10703683137,0.53339,33511742706,0.46091,20122158990,0.47747,16131589782,0.3035,21425099670,0.59346,21161283090,0.48211,3657481362,0.62392,14094529293,0.57467,10446738273,0.59744,3886998480,0.71502,2177815938,0.58721,502136769,0.59109,975494595,0.62686,9321398586,0.71815
11381455977,0.56584,10705580424,0.53339,33514113939,0.46096,20126083323,0.47742,16131985071,0.30352,21428238435,0.59349,21164684379,0.48212,3657920739,0.62397,14098296813,0.57457,10447190676,0.59745,3887087157,0.71514,2178389583,0.58713,502160316,0.59112,975594795,0.62721,9321551892,0.71823
11385525600,0.56575,10710579903,0.53323,33518430555,0.46102,20129183010,0.47741,16133951997,0.30355,21440156223,0.59329,21167425851,0.48214,3658380156,0.62396,14100442095,0.57464,10447365525,0.59751,3888324126,0.71507,2179071945,0.58699,502206909,0.59122,975829263,0.62715,9321679647,0.71837
11386546137,0.56576,10717673562,0.53302,33530910465,0.46091,20134236096,0.47738,16135334757,0.30357,21452888637,0.59302,21180107664,0.48193,3658509915,0.62403,14102951103,0.57464,10447687668,0.59759,3888859695,0.71509,2179260822,0.58702,502239975,0.5913,975901908,0.62714,9322354494,0.71845
11387428398,0.56583,10718852916,0.53306,33537035691,0.46086,20138594295,0.47732,16135389366,0.30366,21454278912,0.59305,21181440324,0.48197,3659087067,0.6241,14104906005,0.57463,10449522831,0.59754,3888862200,0.71526,2180401599,0.58683,502300596,0.59133,975959022,0.62719,9325269813,0.71837
11389803639,0.56581,10719561831,0.53315,33552195951,0.46072,20138882370,0.47743,16136890362,0.30366,21455328507,0.59308,21186840603,0.48195,3660674235,0.62399,14105876442,0.57467,10451967210,0.59744,3889278030,0.71526,2180853000,0.58687,502401798,0.59126,976046697,0.62723,9326297364,0.71847
11390911851,0.56585,10724703093,0.53301,33566840682,0.46057,20140830759,0.47746,16138316208,0.30367,21456989823,0.59314,21195131652,0.48182,3660842070,0.62408,14105965620,0.57473,10452488250,0.59746,3890061594,0.7152,2181731754,0.58676,502437369,0.59142,976199001,0.62719,9329352462,0.71837
11391319164,0.56591,10725602889,0.53304,33567651300,0.46063,20149904370,0.47728,16140423414,0.30366,21462345513,0.59313,21197899176,0.48185,3662583045,0.62389,14106124437,0.57482,10452567909,0.59749,3891064596,0.7152,2181752295,0.58686,502489473,0.59142,976463529,0.62707,9330003261,0.71842
11392505532,0.56602,10725991665,0.5331,33567770538,0.46072,20151262581,0.47732,16140727020,0.30371,21462666654,0.5932,21198479334,0.48195,3665215800,0.62361,14108868414,0.57486,10455639540,0.59739,3891120708,0.7153,2182177143,0.58684,502559613,0.59138,976525653,0.62707,9330346947,0.71854
11392629279,0.56616,10726833345,0.53312,33568340175,0.4608,20154919881,0.47731,16144099251,0.30369,21471529845,0.59309,21198587550,0.48202,3665932230,0.62359,14110580331,0.57489,10456004268,0.59747,3893530017,0.71493,2182314918,0.5869,502869231,0.59117,976544691,0.62711,9330438129,0.71861
11393828673,0.56617,10727170017,0.53317,33573185847,0.46079,20163465939,0.47718,16144107768,0.30379,21474003282,0.59308,21205775898,0.48193,3667428717,0.62343,14115432015,0.5748,10456185129,0.59748,3893760477,0.71505,2182400088,0.58694,502966926,0.59112,976579761,0.62719,9330766284,0.71876
