TAESD32,AESD32,TAESD64,AESD64,TAESE32,AESE32,TAESE64,AESE64,TCRC32,CRC32,TCRC64,CRC64,TDIJK32,DIJK32,TDIJK64,DIJK64,TFFT32,FFT32,TFFT64,FFT64,TQSORT32,QSORT32,TQSORT64,QSORT64,TSSEARCH32,SSEARCH32,TSSEARCH64,SSEARCH64,TMXM32,MXM32,TMXM64,MXM64,TSUSANC32,SUSANC32,TSUSANC64,SUSANC64,TSUSANE32,SUSANE32,TSUSANE64,SUSANE64,TSUSANS32,SUSANS32,TSUSANS64,SUSANS64
9618085776,0.55623,7931860557,0.37205,9484066500,0.52384,4444818894,0.36968,8800889145,0.28723,11596429065,0.23392,19740348393,0.61314,15218932611,0.36468,12527205903,0.47966,13029965415,0.29894,14898299124,0.72419,6279773478,0.29988,1267449339,0.58391,1133722419,0.24197,9917751411,0.55626,8936611047,0.24361,302954700,0.60534,310674609,0.43933,704064819,0.68912,684652071,0.57013,6771856680,0.69116,6261404313,0.57609
9619347294,0.55625,7934224776,0.37201,9484319500,0.52391,4446040833,0.36965,8802683727,0.28727,11597780262,0.23393,19744641462,0.61311,15220445631,0.36471,12533931327,0.47957,13036274007,0.29885,14898808140,0.72439,6280683294,0.29987,1268430297,0.58372,1133979432,0.24197,9920692782,0.55619,8938364547,0.24364,302956203,0.60544,310708176,0.43934,704197083,0.68903,684707181,0.57011,6772089645,0.69131,6263438874,0.57599
9619626351,0.55634,7937755824,0.37191,9484655500,0.52397,4447774293,0.36957,8803641138,0.2873,11598458115,0.23393,19747582332,0.61317,15225957132,0.36464,12534906774,0.47959,13037204364,0.29887,14902716441,0.72433,6285658725,0.29968,1268553543,0.58377,1134051576,0.24197,9921167730,0.55624,8939365545,0.24364,302979249,0.6055,310756272,0.43935,704205099,0.68911,684736740,0.57012,6773100162,0.69134,6263489976,0.5761
9621273639,0.55635,7938667644,0.37192,9485205000,0.52406,4449113466,0.36952,8808505848,0.28717,11598634968,0.23398,19750753662,0.61334,15226331880,0.36468,12536512980,0.47963,13040891724,0.29882,14903698401,0.72439,6287725350,0.29963,1269233400,0.58359,1134180333,0.24199,9924078540,0.55617,8941045398,0.24365,303111513,0.60535,310842945,0.43932,704500188,0.68894,684742251,0.57014,6773408778,0.69136,6264564120,0.5761
9626224521,0.55617,7939508823,0.37199,9490769500,0.52384,4449572382,0.36954,8808765366,0.28722,11598879456,0.234,19754695530,0.61338,15226378473,0.36473,12538470888,0.47968,13043991912,0.2988,14904856212,0.72445,6287935269,0.29965,1269790512,0.58348,1134402276,0.24203,9926490855,0.55614,8942092488,0.24364,303116523,0.60546,310935129,0.43925,704683554,0.68887,684873012,0.57007,6776100150,0.69125,6265226442,0.57618
9626605782,0.55625,7940040384,0.37202,9490955500,0.52391,4450539312,0.36952,8809457748,0.28721,11600043780,0.23399,19762786680,0.61329,15230746692,0.36469,12539989920,0.47971,13046095110,0.2988,14905761018,0.72453,6288745887,0.29963,1269953337,0.58349,1134432837,0.24207,9927896160,0.55616,8943286872,0.24365,303140070,0.60548,311021301,0.43919,704694075,0.68894,684909084,0.57007,6776546541,0.69137,6265358205,0.57628
9626866803,0.55637,7941705708,0.37203,9494730000,0.52381,4451560851,0.36949,8813911137,0.2871,11602654992,0.23398,19774899357,0.61305,15232961613,0.36469,12542620170,0.47968,13046398716,0.29883,14908462911,0.72451,6289168731,0.29965,1270187304,0.58352,1134435342,0.24208,9929897154,0.55613,8943447693,0.24367,303207705,0.60541,311097954,0.43913,704744175,0.68903,684986739,0.57004,6778515471,0.69127,6265556100,0.57635
9628650864,0.55636,7942271838,0.37206,9498210500,0.5237,4453822365,0.36935,8815314438,0.2871,11604273222,0.23399,19776118290,0.61308,15238266702,0.36463,12543186300,0.47979,13054258404,0.29869,14909578638,0.72457,6289381656,0.29967,1270284498,0.58355,1134685842,0.24208,9931653660,0.55616,8943609015,0.2437,303283857,0.60539,311164086,0.43913,704824836,0.68905,685114995,0.56997,6779028495,0.69134,6270141252,0.57603
9629510079,0.55639,7943515320,0.37207,9498289500,0.52376,4454367954,0.36938,8815336983,0.28714,11622270645,0.23372,19777811169,0.61326,15241434024,0.36464,12543387702,0.47994,13054317522,0.29872,14911804080,0.7246,6289592076,0.29968,1271065056,0.58331,1134746964,0.24209,9932973294,0.55619,8943629556,0.24375,303381552,0.60535,311293845,0.43901,704825838,0.6891,685224213,0.56991,6781048527,0.69126,6271598661,0.57596
9630879312,0.55638,7944448182,0.3721,9500092500,0.52373,4454579877,0.36944,8816901606,0.28713,11623799196,0.23372,19784869758,0.61313,15245747133,0.36459,12547390191,0.47985,13054665717,0.29874,14913913791,0.72466,6289792476,0.29972,1271228883,0.58337,1135037544,0.24208,9934185714,0.55619,8944401096,0.24378,303397584,0.60537,311300358,0.43905,704827842,0.68922,685413090,0.56978,6782473872,0.69126,6271733931,0.57606
9631194942,0.55647,7945446675,0.37212,9503974500,0.52361,4457212131,0.36928,8818606008,0.28714,11631601770,0.23362,19785898812,0.61323,15249839301,0.36456,12547875660,0.47996,13055280945,0.29876,14915363184,0.72475,6290042475,0.29973,1271432790,0.58333,1135454877,0.24203,9938182191,0.55605,8945048388,0.2438,303398085,0.60547,311319396,0.4391,704846880,0.68932,685647558,0.56965,6783134190,0.69131,6271885734,0.57612
9631336224,0.55661,7945742265,0.37217,9505716500,0.5236,4457392992,0.36932,8819618028,0.28719,11631983532,0.23365,19789364229,0.61326,15256423443,0.36449,12549470844,0.48001,13056382644,0.29879,14916818088,0.72479,6290790468,0.29972,1271463351,0.58339,1135758984,0.242,9941216247,0.55595,8945319429,0.24383,303555900,0.60524,311345448,0.43912,704927040,0.6893,685836936,0.56953,6785133681,0.69118,6272841642,0.57612
9634042125,0.55653,7948746762,0.37211,9516423000,0.52309,4457948100,0.36937,8820546381,0.28723,11633753565,0.23364,19790557110,0.61338,15260383347,0.36445,12549820041,0.48008,13058099070,0.29878,14917827603,0.72495,6291560004,0.29973,1271549523,0.58343,1135841649,0.24202,9943184175,0.55589,8947286355,0.24382,303580449,0.60526,311411079,0.43911,704932050,0.68936,686016294,0.56944,6786722352,0.69116,6274642737,0.57606
9634595730,0.55657,7949893050,0.37212,9521053000,0.5229,4458992184,0.36933,8822046375,0.28722,11639063664,0.23361,19792820127,0.61353,15260748576,0.3645,12551605605,0.48008,13059764895,0.29878,14917863675,0.72502,6293080038,0.29969,1271876676,0.58337,1135891749,0.24204,9945045390,0.55587,8948546370,0.24383,303586962,0.60534,311496750,0.43905,704970126,0.68937,686136033,0.56937,6787641186,0.69118,6277120683,0.57593
9641810631,0.55621,7950857475,0.37211,9522068000,0.52298,4459063326,0.36939,8827609980,0.28709,11641668864,0.23357,19795447872,0.61359,15266055168,0.36445,12551860614,0.48017,13061785428,0.29878,14919452847,0.72508,6295522914,0.29962,1271913249,0.58344,1135981428,0.24208,9945098496,0.55597,8948576931,0.24386,303632553,0.60532,311506770,0.43911,705110406,0.68926,686210181,0.56934,6788125152,0.69126,6277280001,0.57606
9642848703,0.55624,7955879499,0.37196,9522090500,0.5231,4459408515,0.36943,8832257256,0.28696,11642653830,0.23358,19796449872,0.61372,15269476497,0.36443,12556170216,0.48009,13062849051,0.29881,14922682293,0.72508,6297195753,0.29959,1272341103,0.58338,1136092650,0.24209,9945332463,0.55602,8949381537,0.2439,303641070,0.60544,311558874,0.43909,705172530,0.68921,686216694,0.56939,6788219340,0.69138,6279907245,0.57592
9644084670,0.55629,7958309850,0.37189,9523344000,0.52311,4461535260,0.36931,8834240715,0.28694,11644536087,0.23359,19808015958,0.6135,15272368269,0.36443,12558211290,0.48011,13063785420,0.29886,14924594610,0.72506,6297663687,0.29959,1272743406,0.58327,1136405775,0.24207,9948086460,0.55594,8951552370,0.24388,303707703,0.60539,311582922,0.43911,705232149,0.68917,686231724,0.56942,6792947277,0.69098,6280191312,0.57599
9644656812,0.5564,7958950629,0.37193,9523979500,0.52323,4462247181,0.36932,8835545319,0.28696,11650754499,0.23353,19809611142,0.61359,15272957946,0.36446,12566538411,0.47986,13064729304,0.29887,14926066548,0.72516,6300817482,0.29947,1272892203,0.58327,1136572107,0.24207,9954687636,0.55567,8952662586,0.24388,303753294,0.60537,311615487,0.43915,705271227,0.68915,686247255,0.56943,6793130142,0.6911,6280462353,0.57605
9645304605,0.55647,7960081887,0.37196,9523985500,0.52331,4462503693,0.36936,8837809839,0.28691,11651134257,0.23357,19834604529,0.61294,15274778580,0.3645,12568552431,0.47988,13066819476,0.29886,14931634662,0.72504,6300818985,0.2995,1272930279,0.58332,1136972406,0.24205,9955215189,0.55577,8953583424,0.2439,303808905,0.60534,311632521,0.43921,705285756,0.68918,686348457,0.56938,6794318013,0.69118,6280850628,0.57611
9646198890,0.5565,7962122961,0.37193,9526059500,0.52327,4462613412,0.36942,8840508225,0.28685,11651211912,0.2336,19845329436,0.61271,15275218458,0.36454,12578943672,0.47962,13067877087,0.29889,14933587059,0.72509,6302981802,0.29946,1273609134,0.58306,1137029019,0.24208,9956484222,0.55582,8953704165,0.24393,303886059,0.60529,311694144,0.43918,705721125,0.68878,686350962,0.56941,6794606589,0.69129,6283337091,0.57597
9651002979,0.55634,7966345389,0.37182,9526641000,0.5233,4463723628,0.36939,8842745691,0.28683,11652089163,0.23362,19847509287,0.61276,15278805618,0.3645,12580221723,0.47969,13071206232,0.29888,14934620121,0.72516,6305623074,0.29938,1273658232,0.58314,1137191343,0.24208,9959168580,0.55582,8958868974,0.24387,303893073,0.6054,311713182,0.43923,705909501,0.68865,686398056,0.5694,6794942259,0.69142,6284155224,0.576
9651477426,0.55641,7967701596,0.37184,9530925500,0.52314,4464900477,0.36936,8844088371,0.28685,11654210397,0.23365,19848408081,0.61289,15282580152,0.36449,12580849476,0.47974,13076116032,0.29882,14937064500,0.72517,6306293412,0.29938,1274120154,0.58302,1137409278,0.2421,9959513268,0.5559,8959120476,0.24391,303928143,0.60541,311745747,0.43926,706385952,0.6882,686447655,0.56941,6795593058,0.69146,6284391696,0.57611
9652154277,0.5565,7969188564,0.37184,9531594500,0.52319,4465543761,0.36937,8845091373,0.28686,11654267010,0.23369,19850672100,0.61298,15288282033,0.36444,12580900077,0.47982,13076528856,0.29885,14937641652,0.72529,6306896616,0.29938,1274202819,0.58311,1137469398,0.24213,9959757756,0.55601,8959173081,0.24394,303973233,0.60544,311766789,0.4393,706555290,0.68804,686845950,0.56912,6797437239,0.69135,6286470846,0.57608
9657350148,0.55631,7971576330,0.37179,9531949500,0.52325,4466233638,0.36938,8845359909,0.28695,11654756988,0.2337,19852570389,0.61308,15291149757,0.36443,12581350977,0.47989,13081691661,0.29878,14941576005,0.72527,6309032379,0.29932,1274211336,0.58316,1137729417,0.24211,9960212163,0.55609,8960286303,0.24395,304090968,0.60529,311804364,0.4393,706599879,0.68802,686982723,0.56903,6797611086,0.69157,6288165228,0.57609
9658138722,0.55637,7971897471,0.37185,9532212000,0.5233,4466814297,0.3694,8845610409,0.28701,11658417294,0.23372,19853866977,0.61318,15296797029,0.3644,12591060858,0.47961,13093597425,0.29859,14945366571,0.72524,6309435183,0.29933,1274785482,0.58295,1138071099,0.24207,9961173582,0.5561,8961235698,0.24396,304109505,0.60536,311852460,0.43932,706648977,0.68799,686982723,0.56907,6798291444,0.6916,6288679755,0.57613
9658969881,0.55647,7972034745,0.37189,9535878000,0.52323,4468248660,0.36935,8848012704,0.28697,11661841629,0.2337,19857097425,0.61319,15298312053,0.36444,12591957147,0.47968,13093767765,0.29863,14951931675,0.72507,6309752817,0.29934,1275000411,0.58291,1138240437,0.24209,9961509252,0.55616,8961676578,0.24398,304110006,0.60547,311875506,0.43936,706710600,0.68795,686989737,0.56908,6799001361,0.69168,6290952291,0.57602
9665809533,0.55621,7972312299,0.37192,9538278500,0.5232,4468577817,0.36937,8848263204,0.28699,11663097135,0.2337,19862578866,0.61314,15298429788,0.36454,12601174044,0.47945,13093769268,0.29868,14953904112,0.72514,6310313937,0.29934,1275051012,0.58301,1138563081,0.24206,9962250231,0.55618,8967173049,0.24388,304129545,0.60554,311903562,0.4394,706906491,0.68782,687199155,0.56894,6799455768,0.69175,6291470826,0.57607
9666261435,0.55627,7972437549,0.37197,9538501000,0.52332,4468808778,0.36941,8848556289,0.28703,11664603141,0.23371,19863506217,0.61325,15298985898,0.36459,12601857408,0.4795,13099363935,0.29862,14954296896,0.72536,6312252807,0.29929,1275185781,0.58302,1138648752,0.24209,9964042809,0.55623,8970387966,0.24384,304207701,0.60549,311952660,0.4394,707074827,0.68767,687291339,0.56892,6800658669,0.6918,6292197777,0.57612
9666455823,0.55633,7977396447,0.37179,9541421000,0.52328,4469471601,0.36943,8848922019,0.28706,11664761958,0.23373,19865671539,0.61336,15301437792,0.3646,12603369426,0.47955,13099507722,0.29866,14954485773,0.72552,6312515331,0.2993,1275254418,0.58308,1138694343,0.24213,9964082388,0.5564,8972707596,0.24381,304214214,0.60556,311959674,0.43946,707249175,0.68753,687389535,0.56888,6806773875,0.69125,6294126126,0.57604
9667312032,0.5564,7979658462,0.37178,9542920500,0.52326,4469575809,0.36946,8849181537,0.28709,11668217355,0.23371,19868690565,0.61339,15303243396,0.36466,12603562812,0.47965,13106835849,0.29855,14959071927,0.72544,6312679158,0.29931,1275308526,0.58317,1138916787,0.24212,9964527276,0.55649,8975061795,0.24377,304263312,0.60556,311967189,0.43954,707485146,0.68735,687484224,0.56882,6807956736,0.69129,6294350073,0.57613
9670305006,0.55631,7979731608,0.37184,9548669500,0.52304,4469947050,0.3695,8851619904,0.28709,11670396204,0.23372,19870018716,0.61346,15303425760,0.36471,12606421518,0.47961,13107186048,0.2986,14959309902,0.72552,6314705202,0.29924,1275821049,0.58299,1139306064,0.2421,9967605420,0.55639,8976012192,0.24379,304351488,0.6055,312078411,0.43943,707818311,0.68708,687528813,0.56882,6809363544,0.69125,6296545956,0.57608
9671733357,0.55632,7981106352,0.37184,9549411500,0.5231,4470648951,0.36955,8853979113,0.28704,11671598604,0.23373,19874481123,0.61348,15308564016,0.36465,12608576319,0.47958,13108110894,0.29862,14959631043,0.72564,6314707707,0.29927,1275932772,0.58299,1139606163,0.24208,9970484166,0.55637,8977167999,0.24379,304379043,0.60555,312078912,0.43949,707858391,0.68706,687582921,0.5688,6810747306,0.69121,6296779923,0.57614
9674888655,0.55623,7982945022,0.37184,9551041000,0.52306,4472686017,0.36945,8855842332,0.28703,11671660227,0.23377,19878036720,0.61351,15317391636,0.36453,12610180020,0.47962,13108595361,0.29864,14960344467,0.72569,6315290370,0.29928,1276045497,0.58302,1139636724,0.24211,9971473641,0.55639,8978470098,0.2438,304407600,0.60557,312187629,0.43942,707906988,0.68702,687609975,0.5688,6810993798,0.69132,6296814492,0.57625
9676211295,0.55624,7983811752,0.37188,9555255000,0.52291,4473427497,0.36944,8858336811,0.28699,11675508909,0.23372,19878728601,0.61357,15320906151,0.36452,12613358865,0.47965,13110305775,0.29866,14964841443,0.72561,6315627042,0.29928,1276441788,0.58295,1139848146,0.24211,9972855900,0.55639,8978530719,0.24383,304413612,0.60565,312258270,0.43941,708062799,0.6869,687691137,0.56876,6811551411,0.69137,6297628617,0.57632
9676282437,0.55632,7985019162,0.37191,9556524000,0.52293,4474274688,0.36944,8860392915,0.28699,11675566023,0.23376,19892054700,0.6133,15321325989,0.36456,12617883897,0.47957,13118077287,0.29854,14966754762,0.72578,6316628040,0.29929,1276511928,0.58311,1140030510,0.24214,9974649981,0.55642,8980570791,0.2438,304416117,0.60572,312265284,0.4395,708096867,0.6869,688212177,0.56837,6812813430,0.69136,6302568477,0.57597
9676617105,0.55643,7985048220,0.37197,9557858500,0.52296,4475171478,0.36946,8864781174,0.28688,11677819020,0.23374,19893569223,0.61337,15321327993,0.36459,12618507642,0.4797,13119669465,0.29855,14968122993,0.72585,6318700176,0.29924,1276708821,0.58312,1140575598,0.24208,9974851383,0.5565,8981187021,0.24382,304439664,0.60578,312312879,0.43956,708302778,0.68681,688259271,0.56835,6814009818,0.69135,6303065970,0.57607
9683159664,0.55618,7986419457,0.37198,9558924500,0.523,4475770674,0.36948,8866721046,0.28686,11679868611,0.23372,19894163910,0.61342,15321383103,0.36469,12620274669,0.4797,13119787701,0.29859,14972078889,0.72581,6321191649,0.29916,1277056515,0.58301,1140663774,0.2421,9978312792,0.55637,8981511168,0.24386,304475235,0.6058,312372999,0.43953,708348870,0.68679,688270794,0.56835,6814272342,0.6915,6304106547,0.57606
9686200734,0.55613,7989973050,0.37188,9560180500,0.52304,4482587781,0.36909,8867919438,0.28685,11679954783,0.23375,19895744064,0.61348,15321765366,0.36472,12622087788,0.47971,13120435494,0.29863,14973125478,0.72595,6322287336,0.29914,1277097096,0.58319,1140766980,0.24211,9978950565,0.55642,8982326796,0.24386,304658100,0.6055,312410073,0.43957,708424521,0.68677,688324902,0.56835,6817563912,0.69125,6304417167,0.5761
9688413651,0.55613,7990012629,0.37195,9560791500,0.52312,4482803712,0.36913,8868299697,0.28688,11683354569,0.23372,19900362783,0.61351,15322956744,0.36475,12624145896,0.47973,13121434989,0.29866,14977439088,0.72583,6322446153,0.29917,1277131665,0.58329,1140869685,0.24213,9986850834,0.55607,8983861860,0.24385,304672629,0.60557,312426606,0.43964,708689550,0.68653,688367988,0.56834,6818897574,0.69126,6304454742,0.57619
9695170137,0.55586,7990745091,0.37198,9562440500,0.52311,4483075254,0.36919,8877087237,0.28662,11684784924,0.23372,19900747050,0.61359,15327276867,0.36471,12626868330,0.47972,13121733084,0.29868,14984013711,0.72564,6324398550,0.29913,1278033465,0.58297,1140915276,0.24215,9987196524,0.55616,8984219073,0.24387,304705194,0.6056,312497748,0.43961,708803778,0.68646,688383018,0.56838,6819882540,0.69132,6305111553,0.57626
9698754792,0.55579,7991481060,0.37202,9563349500,0.52314,4483307217,0.36925,8877211986,0.28666,11689512360,0.23371,19905818172,0.61352,15332572437,0.36465,12632128329,0.47959,13122259134,0.29873,14985387453,0.72568,6326390526,0.29909,1278550497,0.58284,1141010466,0.24215,9987374880,0.55627,8986870365,0.24384,304707699,0.60566,312507768,0.43968,709115400,0.68618,688417587,0.56835,6820240755,0.69143,6305306943,0.57637
9702255279,0.55566,7991962521,0.37206,9564918000,0.52311,4483812726,0.36926,8877491544,0.28669,11691754836,0.23372,19910784585,0.61356,15336517311,0.36465,12632745561,0.47968,13130837256,0.29858,14988201570,0.72571,6327570882,0.29907,1278615627,0.58287,1141212870,0.24217,10000513104,0.55566,8986907439,0.24387,304798380,0.60559,312536826,0.4397,709247163,0.68607,688580412,0.56826,6820498269,0.69153,6305877081,0.57639
9706297848,0.55551,7993725540,0.37206,9567690500,0.52306,4484487072,0.36928,8878754064,0.28675,11692633590,0.23377,19913869743,0.61357,15337379532,0.36469,12637187427,0.47959,13131053688,0.29863,14991893439,0.72564,6329072880,0.29904,1278829554,0.5829,1141253952,0.24222,10001102781,0.55568,8987143911,0.2439,304807899,0.60567,312544842,0.43979,709291752,0.68604,688650552,0.56822,6821098968,0.69162,6308719755,0.57626
9706691133,0.55555,7993827243,0.37212,9570427500,0.52297,4484813223,0.36933,8879611776,0.28678,11697302409,0.23369,19916514021,0.61363,15338913594,0.3647,12637288629,0.47968,13135016097,0.29857,14992256664,0.72571,6329153541,0.29907,1279285464,0.58282,1141656756,0.24218,10005181923,0.55553,8988567753,0.2439,304819923,0.60571,312567387,0.43981,709966098,0.68544,688732215,0.56819,6821191152,0.69172,6309361035,0.5763
9707095440,0.55562,7995790161,0.37209,9570960500,0.52302,4485314223,0.36938,8881572189,0.28679,11701160109,0.23364,19921115205,0.6136,15341020299,0.36471,12637376805,0.47978,13143100233,0.29844,14994153951,0.72581,6330469167,0.29904,1279562517,0.58274,1141674792,0.2422,10006032120,0.55556,8990310732,0.24391,304894071,0.60565,312574401,0.43986,710076318,0.68536,688944639,0.56803,6821665098,0.69185,6309736785,0.57642
