TQSORT_ITER,PVFQSORT_ITER,TQSORT,PVFQSORT
21217289379,0.62389,25995835395,0.73356
21222734748,0.62384,25998339894,0.73354
21226003773,0.62385,26010256680,0.73325
21228286329,0.62385,26019196023,0.73305
21228315387,0.62395,26020518663,0.73308
21229285824,0.62402,26020882890,0.7331
21230520288,0.6241,26026598799,0.73304
21231570885,0.62416,26027705508,0.73305
21233619975,0.62418,26028888369,0.73311
21236115957,0.62425,26033665404,0.73305
21245623434,0.62406,26036137839,0.73304
21246088362,0.62423,26038929411,0.73303
21247407495,0.6243,26042400339,0.73298
21255123396,0.6242,26046066657,0.73293
21260473575,0.62414,26050522050,0.73286
21262982583,0.62421,26056425333,0.73277
21263004627,0.62432,26060604174,0.73272
21265371351,0.62442,26061700362,0.73274
21268888872,0.62441,26064693837,0.73273
21271453992,0.62447,26064964377,0.7328
21272082246,0.62464,26069405241,0.73277
21273269616,0.62474,26069802534,0.7328
21278039136,0.62475,26070170769,0.73284
21291536577,0.62451,26072600619,0.73281
21302283027,0.62441,26073566046,0.73286
21302734428,0.62454,26073858630,0.73291
21303352662,0.62466,26075899704,0.73291
21336549924,0.62386,26076542988,0.73297
21339384582,0.62397,26077628154,0.733
21344295885,0.62399,26083728330,0.73288
21346154094,0.62408,26089725300,0.73278
21352949658,0.62404,26096583990,0.73265
21356231208,0.62404,26103242781,0.73255
21361445115,0.62405,26108332941,0.73246
21373605387,0.62384,26108658090,0.7325
21376627920,0.62389,26108797368,0.73257
21377030724,0.62396,26109222717,0.73264
21377895951,0.62404,26109744759,0.73271
21384115866,0.62395,26111116998,0.73276
21384596826,0.62406,26112787833,0.73276
21385267665,0.62413,26113007271,0.73283
21389344803,0.62411,26113882017,0.73288
21392636874,0.62414,26119080393,0.73279
21396767118,0.62414,26120130990,0.73286
21398992059,0.62415,26120134497,0.73289
21411543612,0.6239,26123157030,0.73287
21413304126,0.62392,26124123960,0.73293
21417654309,0.62389,26129414019,0.73285
21418501500,0.62394,26130968121,0.73285
21419639271,0.62397,26131542768,0.7329
21433262964,0.6237,26134573818,0.7329
21438256932,0.62367,26134887444,0.73303
21447371124,0.62348,26135479125,0.73308
21450302976,0.62354,26137203066,0.7331
21460284900,0.62333,26142037215,0.73304
21461758341,0.62342,26142286212,0.73307
21472906593,0.62318,26144157948,0.73311
21475928625,0.6232,26149320753,0.73302
21481275297,0.62322,26150774655,0.73303
21489355926,0.62308,26153154906,0.73305
21490574859,0.62313,26156523129,0.73301
21493470138,0.62316,26157300681,0.73305
21497199081,0.6232,26157521622,0.73309
21503221101,0.62317,26158493562,0.7331
21515984577,0.62295,26158706988,0.73315
21516381369,0.62309,26160765597,0.73313
21523309197,0.62296,26163706467,0.73312
21525150873,0.62303,26164695441,0.73319
21525388848,0.62315,26164849248,0.73324
21540131775,0.62289,26166293631,0.73327
21544904802,0.62287,26168114265,0.73326
21549112200,0.62291,26168127291,0.73331
21550415301,0.62299,26168341218,0.7334
21552657276,0.62305,26168974482,0.73347
21552807576,0.62315,26170944915,0.73345
21554166288,0.62325,26173194906,0.73345
21555990429,0.62329,26174846703,0.7335
21557472387,0.62352,26190178806,0.73311
21558888714,0.62363,26191332108,0.73314
21560308548,0.62372,26193912759,0.73316
21562435293,0.62378,26207344569,0.73286
21568220841,0.62371,26214012879,0.73275
21573837552,0.62363,26220298425,0.73263
21575459289,0.62368,26221462749,0.73267
21577546956,0.6237,26222076975,0.73271
21577818498,0.6238,26227121544,0.73262
21583591521,0.62371,26230481250,0.73258
21585278889,0.62373,26231381046,0.73264
21585815961,0.62381,26231988258,0.73271
21585988806,0.62396,26238314385,0.73261
21592462227,0.62389,26238988230,0.73266
21592640583,0.62402,26239052859,0.73271
21593057916,0.62407,26241578400,0.73269
21595398588,0.62411,26249392998,0.73257
21595864017,0.62418,26250687582,0.73262
21599763300,0.62416,26251678059,0.73267
21601475718,0.62425,26252373447,0.73271
21601755276,0.62437,26255538264,0.73273
21610945119,0.62418,26255713614,0.73278
21611631489,0.62421,26256878940,0.73282
21613721160,0.62423,26259142959,0.73284
21617304312,0.62419,26259261195,0.73289
21617780262,0.62425,26260984134,0.73295
21620714619,0.62429,26263621899,0.73295
21628403466,0.62418,26264533218,0.73298
21629299254,0.62425,26264802255,0.73302
21629632419,0.6243,26266479102,0.73308
21629685024,0.62439,26267883906,0.73311
21632044734,0.62444,26270409447,0.7331
21634627389,0.62442,26270820768,0.73316
21642547698,0.62427,26273236590,0.73315
21643045191,0.62435,26273631378,0.7332
21652611285,0.62413,26274714039,0.73322
21655347246,0.62412,26276320746,0.73323
21655424901,0.62422,26277054711,0.73327
21658594227,0.6242,26280865818,0.73321
21658709457,0.62428,26281861806,0.73325
21659972979,0.62434,26283065709,0.73328
21661433394,0.62438,26283269115,0.73333
21662227980,0.62443,26283828732,0.73337
21669126249,0.62431,26284590252,0.73342
21677211387,0.62424,26286018603,0.73345
21686426781,0.62405,26286169404,0.73355
21688035492,0.62415,26288429916,0.73356
21689525967,0.62423,26291308662,0.73355
21694896186,0.62419,26291764572,0.73362
21694971336,0.62426,26292962463,0.73365
21697212810,0.62425,26293114266,0.73372
21703756371,0.62419,26293757049,0.73374
21706815477,0.62417,26294344722,0.73379
21707672187,0.62425,26294578188,0.73386
21707987316,0.62436,26295439908,0.73387
21709359054,0.62442,26300666340,0.73379
21709475286,0.62448,26302328658,0.73382
21709747830,0.62457,26302329159,0.73386
21711863553,0.62462,26310947862,0.73368
21717864531,0.62458,26311574613,0.73374
21719223744,0.62463,26317852644,0.73363
21720244782,0.62469,26322132687,0.73358
21724398072,0.62471,26325542994,0.73354
21724488252,0.6248,26328748893,0.73351
21724881036,0.62489,26329620633,0.73353
21727300365,0.62489,26341731807,0.73325
21727369503,0.62497,26342214270,0.7333
21728376513,0.62504,26346864552,0.73322
21730689129,0.62503,26347774368,0.73327
21739069857,0.62487,26352760320,0.73319
21741714636,0.62489,26353207713,0.73326
21746701089,0.62489,26354357007,0.73329
21750553779,0.62492,26355564417,0.7333
21757061769,0.62485,26359231236,0.73323
21757257660,0.62496,26361341949,0.73321
21760264161,0.62497,26362542345,0.73322
21760577286,0.62515,26363597952,0.73323
21765174963,0.62511,26365070892,0.73322
21765561735,0.62524,26366033313,0.73324
21770537166,0.62516,26367743226,0.73328
21774729033,0.62512,26380241172,0.73299
21780342237,0.62512,26381605395,0.73302
21785782095,0.62507,26383078335,0.73303
21786632793,0.62519,26384856384,0.73304
21787601226,0.62526,26393302743,0.73284
21794358714,0.6252,26395984095,0.73283
21794757510,0.6253,26398884885,0.73283
21797431848,0.62535,26410109790,0.73256
21800619210,0.62535,26410485039,0.73259
21811212354,0.6252,26411742549,0.7326
21813261945,0.62522,26414103261,0.73259
21815318550,0.62526,26417364771,0.73255
21820263921,0.62519,26423113746,0.73244
21826438746,0.62511,26425954917,0.73243
21830054964,0.62509,26427905811,0.7324
21833152146,0.62506,26430405300,0.73242
21835688208,0.62504,26431251990,0.73242
21835815963,0.62508,26432730441,0.73245
21836253837,0.62519,26433954885,0.73247
21838049421,0.62523,26441138724,0.73233
21838264851,0.6253,26444078091,0.73234
21838695210,0.62537,26447742906,0.73227
21838780881,0.62554,26449487889,0.7323
21850598970,0.62534,26449620153,0.73235
21855939630,0.62534,26458765908,0.73214
21859960656,0.62532,26462206275,0.7321
21863012247,0.62533,26469227790,0.73195
21871412013,0.62519,26470352535,0.73198
21874341861,0.62523,26475004821,0.73192
21883639920,0.62506,26475131574,0.73198
21887899422,0.62508,26475657123,0.73203
21888203529,0.62519,26476326459,0.73212
21891544197,0.62523,26482294371,0.73199
21898262106,0.6252,26485181133,0.73196
21906447945,0.62503,26487091947,0.73195
21925084644,0.62459,26493824886,0.7318
21928276014,0.62471,26498472162,0.73173
21933155754,0.62468,26502116436,0.73169
21935216367,0.62477,26504244684,0.73169
21947884152,0.62455,26508374928,0.73161
21948043470,0.62465,26510804277,0.73158
21952676718,0.62458,26515127406,0.73152
21953344551,0.62469,26518034208,0.7315
21960859050,0.62462,26527540182,0.7313
21983141025,0.62406,26528265129,0.73132
21988548819,0.62402,26531169927,0.73131
21990829371,0.62404,26533622823,0.73129
21992318844,0.6242,26538412383,0.73123
21993560322,0.62428,26542254051,0.73117
21998652486,0.62425,26546655837,0.73111
22017087282,0.62381,26548184889,0.73115
22017880365,0.62386,26551813131,0.73109
22019316231,0.62394,26553273546,0.73113
22023454992,0.62393,26556280047,0.73109
22029076212,0.62388,26560653777,0.73101
22029944445,0.62396,26562601164,0.73102
22031059170,0.62404,26564383722,0.73103
22031075202,0.62414,26566092633,0.73104
22031403357,0.62424,26567025996,0.73108
22037108244,0.6242,26571518964,0.73104
22038858237,0.6242,26571896217,0.7311
22042066641,0.62417,26573371161,0.73114
22042129767,0.62423,26573852121,0.73118
22047699885,0.62416,26583359598,0.73097
22057683813,0.62399,26600837985,0.73057
22065951315,0.62381,26604986265,0.73049
22077814995,0.62353,26608296372,0.73045
22081993335,0.62348,26614104966,0.73036
22089357033,0.6234,26614712178,0.73041
22091767344,0.62345,26615178108,0.73045
22094457213,0.62344,26618089419,0.73041
22101062898,0.62337,26620908546,0.73037
22104319398,0.62334,26625669549,0.73029
22104330921,0.62344,26627990682,0.73025
22104673605,0.62356,26628662523,0.73029
22112653533,0.62344,26632464111,0.73024
22113070866,0.62347,26635437546,0.7302
22116648006,0.62343,26642100846,0.73006
22119953604,0.62342,26642101347,0.73012
22122585858,0.62341,26643124890,0.73015
22123511205,0.62348,26646096321,0.73012
22124547273,0.62352,26646258645,0.73017
22132144938,0.62337,26647705032,0.73019
22132180509,0.62346,26651715537,0.73015
22133863368,0.62346,26655277647,0.73013
22143899400,0.62325,26657469522,0.73012
22144481562,0.62331,26663350761,0.73001
22148046177,0.62327,26664110277,0.73002
22150005588,0.62335,26668333707,0.72996
22153146858,0.62333,26669632299,0.72997
22163792607,0.62309,26670744519,0.73004
22165984983,0.62312,26670936903,0.73007
22166283078,0.62322,26677411827,0.72993
22174609197,0.62308,26681627742,0.72986
22178404272,0.62305,26681705898,0.7299
22178474913,0.62318,26682989460,0.72991
22181043540,0.62317,26684262501,0.72991
22195468332,0.62284,26684723922,0.72993
22197034458,0.6229,26684961897,0.72996
22202206281,0.62285,26690707365,0.72986
22203101568,0.62294,26691330609,0.72988
22206445242,0.62293,26691801048,0.72993
22221274842,0.62261,26696179788,0.72984
22222690167,0.62263,26696813052,0.72988
22222936158,0.62269,26699656728,0.72985
22225599975,0.62278,26704599594,0.72976
22228306377,0.62276,26706027945,0.72976
22228539342,0.62281,26719910655,0.72943
22233302349,0.62275,26721607041,0.72942
22234635510,0.62278,26725752315,0.72935
22235008254,0.62281,26727391086,0.72939
22240487190,0.62276,26729929152,0.72937
22241848407,0.62277,26730138069,0.72941
22242652512,0.62284,26730880050,0.72941
22243929060,0.62289,26731553895,0.72947
22250280237,0.6228,26752455615,0.72893
22250762700,0.62287,26754862920,0.72893
22251505182,0.62293,26757511206,0.72889
22252876920,0.623,26757571326,0.72895
22253979621,0.62308,26760327327,0.72892
22257370389,0.62302,26762614893,0.7289
22259714067,0.62304,26764980114,0.72888
22264105833,0.62304,26768381904,0.72885
22268374854,0.62304,26777697498,0.72863
22271004102,0.62304,26779111821,0.72866
22278083232,0.62297,26779373343,0.72869
22278189444,0.62303,26779407912,0.72879
22292322153,0.62276,26780654901,0.7288
22297379247,0.62273,26782564212,0.72877
22298024535,0.62279,26784139857,0.72878
22300818111,0.62281,26789146350,0.72868
22308899742,0.62267,26791293636,0.72867
22312574076,0.62263,26808325131,0.72826
22313748420,0.62265,26813298558,0.72819
22320991878,0.62254,26814075609,0.72822
22327617603,0.62249,26818942323,0.72813
22328547459,0.6226,26819201841,0.72819
22329808977,0.62264,26824326570,0.7281
22331766885,0.62265,26826679266,0.7281
22334997333,0.62265,26844265368,0.72767
22340140098,0.62263,26844813462,0.72771
22341359031,0.62267,26846908644,0.72769
22350802881,0.62247,26847600525,0.7277
22352631030,0.62249,26849715747,0.72769
22356052359,0.62247,26853977253,0.72761
22356262278,0.62264,26854529856,0.72764
22359741222,0.62262,26856193677,0.72763
22360037313,0.62269,26861797863,0.72753
22362378987,0.62272,26867837418,0.72742
22363997217,0.6228,26870641515,0.7274
22367198607,0.62277,26870998728,0.72743
22371081357,0.62271,26873751723,0.72745
22380655968,0.62249,26874171060,0.72748
22382435520,0.62258,26880253200,0.72737
22384744128,0.62257,26885204583,0.72729
22386247128,0.6226,26886020712,0.72733
22388953530,0.6226,26886504177,0.72736
22400103786,0.62239,26889925506,0.72733
22404043650,0.62232,26890446045,0.72736
22408112772,0.62232,26894859354,0.7273
22419428358,0.62208,26900515143,0.7272
22444058520,0.62146,26900570253,0.72724
22446066528,0.6215,26900720553,0.72727
22448906196,0.62146,26902554213,0.72729
22452474819,0.62144,26904476049,0.72728
22461383100,0.6213,26912313192,0.72718
22461580995,0.62134,26912864793,0.72722
22461931695,0.62141,26914066692,0.72725
22470394086,0.62126,26919538113,0.72718
22471238271,0.62132,26920223982,0.72719
22471785363,0.62141,26920457448,0.72723
22493987178,0.62094,26920899330,0.72728
22496426046,0.62096,26923180383,0.72729
22502083338,0.62091,26926395801,0.72724
22504508679,0.62095,26926655820,0.72729
22519546695,0.62059,26927200407,0.72734
22519608318,0.62068,26927419845,0.72738
22520686971,0.62076,26934980937,0.72724
22522473537,0.6208,26935122219,0.72728
22524519621,0.62079,26935987947,0.72734
22524740061,0.62091,26938140744,0.72732
22525094769,0.62101,26941325100,0.72729
22525987050,0.62112,26942518482,0.72731
22526019114,0.62116,26943500442,0.72734
22533535617,0.62099,26949059538,0.72723
22541152821,0.62086,26950022961,0.72725
22542397806,0.62089,26950654722,0.72727
22543723452,0.62099,26957521929,0.72712
22544394792,0.62105,26957830545,0.7272
22559101647,0.62077,26958404190,0.72725
22563511449,0.6207,26961558987,0.72723
22565165751,0.62075,26966181213,0.72716
22570315530,0.62069,26969981799,0.72711
22571088573,0.62082,26981318427,0.72685
22571914722,0.62083,26983075434,0.72684
22572024441,0.62091,26983274331,0.72689
22572193278,0.62096,26984071422,0.72692
22582085022,0.62075,26984164608,0.72696
22583212773,0.62079,26985165105,0.72698
22584194232,0.62084,26992034817,0.72683
22588814454,0.62082,26993588919,0.72682
22592644599,0.6208,26997832890,0.72675
22593179166,0.62086,26999668554,0.7268
22596313422,0.62083,27005352399,0.7267
22596498792,0.62091,27005550795,0.72673
22601981235,0.62079,27006602895,0.72677
22608699144,0.62069,27017179005,0.72655
22627475121,0.62024,27023949018,0.7264
22630730619,0.62027,27023952525,0.72644
22632169992,0.6203,27025125867,0.72649
22632754158,0.62038,27031714518,0.72634
22634539722,0.6204,27032141370,0.72637
22634832306,0.6205,27032671428,0.72642
22644564732,0.62032,27033286155,0.72648
22653509586,0.62011,27036421413,0.72645
22657147347,0.62009,27038215494,0.72644
22657476504,0.62015,27042470988,0.72635
22657947945,0.62025,27042822690,0.72637
22670068638,0.61998,27048042609,0.72627
22675886250,0.61993,27048275073,0.72631
22678922310,0.61991,27054393786,0.72619
22685228898,0.61982,27057388263,0.72616
22686632700,0.61993,27057849183,0.72621
22686922779,0.62003,27059041062,0.72622
22689609141,0.62002,27061998966,0.72619
22694705814,0.61991,27062978421,0.7262
22695435270,0.61998,27064342644,0.72621
22704496857,0.61981,27065930313,0.72621
22705509378,0.61985,27073529481,0.72605
22714562448,0.61967,27075459333,0.72606
22718661630,0.61965,27075567048,0.72611
22721900595,0.61966,27080283963,0.72602
22730445651,0.61951,27083901183,0.72603
22737097929,0.61947,27085516908,0.72604
22740363948,0.61948,27086139150,0.72606
22741304826,0.61953,27088000866,0.72604
22742009733,0.61957,27093324492,0.72593
22742327367,0.61962,27098220765,0.72588
22746199095,0.61963,27104125050,0.72576
22751828331,0.61957,27107948682,0.72574
22752246165,0.61962,27108019323,0.72579
22755150462,0.61962,27111755280,0.72573
22757927004,0.61962,27117767781,0.72562
22760124891,0.61963,27121388007,0.72559
22762079292,0.61965,27122577381,0.72561
22769984070,0.61949,27123951123,0.72563
22777909389,0.61938,27128009223,0.72557
22782136827,0.61937,27128691585,0.72561
